,id,pos,category,stereotype,lemma,level
3227,EN5582,n,om,no,paiderastia,inclusive
1184,EN1316,n,cds,no,motherfather,conservative
1823,EN6664,v,asm,no,scam,conservative
7619,EN6362,n,cds,no,womancrazily,conservative
1385,EN4700,n,dmc,yes,clown,inclusive
6444,EN2833,n,or,no,kyūri,inclusive
8019,EN284,n,om,no,sodomy,inclusive
2313,EN3591,n,dmc,yes,moralistical,inclusive
7823,EN5394,n,an,no,mosquitoe,inclusive
2568,EN7512,a,cds,no,ordinary,inclusive
3786,EN5891,n,an,no,microbialities,inclusive
5293,EN7310,n,qas,no,abandoned ship,inclusive
4923,EN4945,n,cds,no,teaches,inclusive
3803,EN1920,n,asm,no,cooyon,inclusive
2816,EN817,n,pa,yes,attorneys in south africa,inclusive
8084,EN339,n,qas,no,trash,conservative
720,EN6121,n,ps,yes,african-negroes,inclusive
8018,EN2642,n,ddp,yes,madness,conservative
7513,EN7604,n,re,no,roac,inclusive
1677,EN6742,n,or,no,"potato, irish",inclusive
482,EN5597,n,cds,no,snaparazzi,inclusive
4268,EN4775,n,an,no,strix varia,inclusive
2501,EN6587,v,qas,no,bumble,conservative
1674,EN3538,n,dmc,yes,moral judgment,inclusive
6809,EN7370,n,cds,no,wiseacre,conservative
2509,EN663,n,pa,yes,churl,conservative
5764,EN3628,n,dmc,yes,moral choice,inclusive
2204,EN2877,n,om,no,dame,inclusive
5133,EN4301,n,an,no,griffon,inclusive
7115,EN1614,n,qas,no,middle social class,inclusive
1085,EN122,n,pa,yes,academic,inclusive
7754,EN4757,a,is,yes,narrow-minded,conservative
8057,EN5514,n,re,no,castellammarse war,inclusive
1386,EN208,n,om,no,buttsecks,inclusive
7358,EN611,n,svp,no,parsimony,conservative
7089,EN5828,n,ps,yes,mestico,conservative
5904,EN1680,n,svp,no,vainglories,conservative
5594,EN1856,n,cds,no,casino,inclusive
6410,EN2718,n,ddf,yes,hunchback,inclusive
3284,EN2084,n,an,no,🐕,inclusive
1477,EN3909,n,cds,no,jokesters,inclusive
7131,EN641,n,cds,no,puticlub,inclusive
943,EN3613,n,dmc,yes,amoralizes,inclusive
6582,EN2235,n,pa,yes,catedrático,inclusive
5580,EN5918,n,an,no,🐑,inclusive
2444,EN870,n,cds,no,stupid,conservative
3139,EN3903,n,cds,no,fold,inclusive
7856,EN4499,n,om,no,homosexualite,inclusive
1363,EN5610,n,qas,no,parasite,inclusive
4699,EN5396,n,an,no,moth,inclusive
5479,EN2750,n,cds,no,hybridization event,inclusive
7658,EN1698,n,dmc,yes,so-and-so,conservative
6659,EN6676,v,re,no,defraud,inclusive
158,EN5019,n,cds,no,lying by omission,inclusive
5653,EN5736,n,cds,no,schemer,inclusive
4405,EN3732,n,cds,no,fanatical,conservative
2518,EN703,a,svp,no,greedy,conservative
98,EN1233,n,cds,no,slovenly person,conservative
3763,EN7444,n,an,no,black-beetle,inclusive
3908,EN520,n,asf,no,tomfool,conservative
6241,EN7566,n,ddp,yes,hooey,inclusive
7364,EN1035,n,cds,no,beguins,inclusive
1088,EN7456,a,pa,yes,jesuit,inclusive
2184,EN2440,n,or,no,poove,conservative
625,EN1602,n,qas,no,middle income,inclusive
3473,EN1938,n,pr,no,bitchiness,conservative
1375,EN4387,n,re,no,loot,inclusive
5584,EN6301,n,cds,no,out-of-control sexual behaviors,conservative
4377,EN941,n,an,no,hustler,conservative
1128,EN3808,n,cds,no,fascist,conservative
4639,EN614,n,an,no,cheapskate,conservative
173,EN2079,n,an,no,shedog,inclusive
3413,EN3929,n,cds,no,addict,conservative
3461,EN5285,n,cds,no,minstrel,inclusive
4908,EN3055,n,cds,no,breaking the law,inclusive
4913,EN1956,n,re,no,obloquy,inclusive
2733,EN2176,n,svp,no,niggardness,conservative
6378,EN1727,n,dmc,yes,layabout,conservative
2149,EN1680,n,cds,no,vainglories,conservative
592,EN1232,n,an,no,sloven,conservative
793,EN3968,n,cds,no,freemasonic,inclusive
6970,EN5280,n,ps,yes,xenikon telos,inclusive
506,EN5073,n,cds,no,usurer,inclusive
1972,EN1728,n,an,no,rabble,conservative
3643,EN7524,a,dmc,yes,fast,conservative
781,EN2291,n,svp,no,sexual motivation,inclusive
6020,EN743,n,rci,yes,barbarians,conservative
4903,EN6976,n,re,no,piratical,inclusive
7223,EN7304,n,qas,no,magniloquence,inclusive
7222,EN6207,n,ps,yes,african-american,inclusive
1215,EN863,n,asf,no,soft touch,conservative
2082,EN2043,n,cds,no,fraudster,conservative
4862,EN8258,n,rci,yes,terrone,conservative
2857,EN5354,n,an,no,foot,inclusive
196,EN517,n,cds,no,saphead,conservative
4587,EN7522,a,dmc,yes,libertine,conservative
1659,EN3064,n,cds,no,incrimination,inclusive
2363,EN5802,n,re,no,robber,conservative
4186,EN735,n,qas,no,tyke,conservative
7250,EN3641,n,dmc,yes,indelicately,inclusive
4170,EN1704,n,ps,yes,tramp,inclusive
3419,EN5166,n,asm,no,peñis,inclusive
6640,EN779,n,pa,yes,1st secretary,inclusive
8002,EN1764,n,cds,no,hooptie,inclusive
511,EN6915,n,asm,no,handjob,conservative
896,EN3954,n,cds,no,iason chronis,inclusive
7302,EN2993,n,asm,no,doofus,conservative
254,EN7090,a,asm,no,dark-brown,inclusive
1813,EN4578,n,ps,yes,judasim,inclusive
1653,EN6545,n,dmc,yes,merry andrew,inclusive
3134,EN7003,n,an,no,poulet,inclusive
4533,EN3390,n,svp,no,trencher-knife,inclusive
4263,EN1908,n,cds,no,dunderheaded,inclusive
1762,EN2959,n,pr,no,concubinage,inclusive
7157,EN2378,n,an,no,bunneh,inclusive
8030,EN1734,n,re,no,villainess,conservative
5321,EN2060,n,an,no,c. l. familiaris,inclusive
5148,EN1599,n,qas,no,administrative professional,inclusive
1297,EN7352,v,re,no,swipe,inclusive
7425,EN7118,n,pa,yes,distinguished professorship,inclusive
4716,EN6981,a,cds,no,commonplace,inclusive
3542,EN5995,n,an,no,ochu,inclusive
5495,EN1745,n,re,no,villainies,conservative
1243,EN7709,n,re,no,terrists,conservative
6277,EN6669,v,re,no,short-change,inclusive
6412,EN2468,n,om,no,gay,inclusive
8027,EN7380,a,rci,yes,genovese,inclusive
3612,EN5030,n,qas,no,prevaricates,conservative
8054,EN1705,n,dmc,yes,bum,inclusive
4774,EN1121,n,cds,no,crook,conservative
6197,EN7044,n,cds,no,beatie,inclusive
6307,EN7622,n,re,no,sexual assult,inclusive
2454,EN2071,n,an,no,canis familaris,inclusive
5569,EN2003,n,re,no,unfounded accusation,inclusive
3991,EN4976,n,om,no,noblewoman,inclusive
100,EN6330,n,cds,no,woman-craziness,conservative
6691,EN5708,n,dmc,yes,evilest,inclusive
1216,EN1915,n,ddp,yes,th. metzger,conservative
820,EN2276,n,or,no,colwort,inclusive
8142,EN1705,n,dmc,yes,bum,conservative
4487,EN6784,v,cds,no,idolize,inclusive
8121,EN5025,n,dmc,yes,porky pie,inclusive
3119,EN826,n,an,no,pooch,inclusive
2955,EN1125,n,dmc,yes,criminal,inclusive
4373,EN2022,n,re,no,falsely accuses,inclusive
837,EN3261,n,om,no,underparts,inclusive
4719,EN1571,n,qas,no,factory owner,inclusive
648,EN4200,n,asf,no,shaven haven,inclusive
638,EN599,n,svp,no,saligia,inclusive
6324,EN5933,n,an,no,ovis orientalis aries,inclusive
4071,EN776,n,pa,yes,3rd secretary,inclusive
3673,EN4403,n,pr,no,prositution,inclusive
6600,EN5156,n,asm,no,penes,inclusive
5963,EN6900,n,cds,no,religious discriminations,inclusive
3651,EN619,n,svp,no,miser,conservative
7234,EN741,n,ddp,yes,barbarously,conservative
1419,EN7060,n,cds,no,neonates,inclusive
6617,EN4925,n,cds,no,puffiness,conservative
1044,EN3462,n,cds,no,delict,inclusive
2492,EN7900,n,an,no,jacare,inclusive
1708,EN3397,n,svp,no,gormandises,conservative
4265,EN338,n,cds,no,rubbish,conservative
6705,EN7233,n,re,no,kidnabber,inclusive
7111,EN4887,n,is,yes,poorer,inclusive
3290,EN5288,n,dmc,yes,snitcher,conservative
754,EN2803,n,qas,no,conformation,inclusive
7026,EN5641,n,qas,no,parasitise,inclusive
4161,EN2898,n,dmc,yes,subterfuges,conservative
6622,EN6032,n,cds,no,peewee,conservative
6802,EN3839,n,re,no,exacter,inclusive
5104,EN3297,n,om,no,distally,inclusive
2682,EN5345,n,cds,no,slackingly,conservative
4616,EN1925,n,asm,no,coo-yon,inclusive
24,EN443,n,re,no,ass-rape,conservative
1284,EN2126,n,cds,no,kin,inclusive
3573,EN2793,n,cds,no,cub,conservative
4874,EN6563,v,qas,no,addle,conservative
5821,EN6985,a,cds,no,old-hat,inclusive
4801,EN3433,n,cds,no,galley slave,inclusive
2316,EN5346,n,an,no,testaria,inclusive
3317,EN1075,n,cds,no,mob,conservative
1170,EN3557,n,dmc,yes,moral core,inclusive
4286,EN7394,a,qas,no,medieval,inclusive
3569,EN6518,n,cds,no,usuary,inclusive
7349,EN3788,n,qas,no,farmhand,inclusive
1997,EN6211,n,ps,yes,race,inclusive
6733,EN6193,n,ps,yes,pacific islander,inclusive
6319,EN5733,n,qas,no,planet,inclusive
3146,EN2471,n,or,no,society for individual rights,conservative
2630,EN3581,n,dmc,yes,guiding hand,inclusive
1265,EN3390,n,svp,no,trencher-knife,conservative
694,EN4778,n,an,no,syrnium varium,inclusive
994,EN3391,n,svp,no,trenchermen,conservative
4927,EN134,n,pa,yes,chlen-korrespondent,inclusive
8061,EN5488,n,cds,no,m. o. f. i. a.,conservative
5378,EN1681,n,cds,no,vainglorious,conservative
446,EN4365,n,cds,no,larsony,inclusive
4734,EN7083,a,cds,no,uppish,conservative
1732,EN2802,n,qas,no,compliance,inclusive
675,EN1437,n,ddp,yes,ferociousness,conservative
7721,EN676,n,asm,no,bollix,inclusive
776,EN4615,n,cds,no,masses,inclusive
4961,EN310,n,cds,no,hotchpotch,inclusive
2882,EN710,n,svp,no,buck ofama,conservative
1376,EN891,n,an,no,trollop,conservative
58,EN7073,a,ddp,yes,brutish,conservative
2034,EN1069,n,cds,no,shot caller,inclusive
4158,EN6528,n,ps,yes,vandals,inclusive
7193,EN5097,n,an,no,insects,inclusive
5490,EN3426,n,cds,no,dozens,inclusive
683,EN1410,n,dmc,yes,bungler,conservative
699,EN6690,v,cds,no,snuff it,inclusive
6107,EN1290,n,cds,no,sob,conservative
3136,EN3387,n,svp,no,gormand,inclusive
2122,EN6890,a,an,no,lousy,inclusive
528,EN1103,n,dmc,yes,scallywag,inclusive
1603,EN6840,a,om,no,abnormal,inclusive
4221,EN6598,n,qas,no,freeloader,conservative
5318,EN4917,a,ddp,yes,unacquainted,conservative
6456,EN5530,n,cds,no,m.a.f.i.a.,inclusive
2666,EN5887,n,an,no,single-celler,inclusive
1794,EN1057,a,cds,no,dumb,conservative
3460,EN1703,n,dmc,yes,lowlife,inclusive
8088,EN3445,n,svp,no,edacity,conservative
3756,EN7132,a,cds,no,coward,conservative
1232,EN6839,a,om,no,unnatural,inclusive
4606,EN2688,n,asm,no,gobshite,conservative
8135,EN288,n,an,no,sluggard,conservative
7726,EN2739,n,ps,yes,cross-bred,inclusive
7786,EN7539,n,qas,no,bloodhounds,inclusive
4030,EN1385,n,cds,no,fuckup,conservative
5840,EN6925,a,cds,no,astute,inclusive
1261,EN1352,n,an,no,cuckolding,conservative
2926,EN523,n,cds,no,putz,inclusive
3436,EN5041,n,qas,no,liars,conservative
359,EN1376,n,dmc,yes,rip,conservative
4683,EN5320,n,cds,no,rest rooms,inclusive
7134,EN6934,n,re,no,self-plagiarism,inclusive
6315,EN4305,n,an,no,hog,conservative
2088,EN1925,n,ps,yes,coo-yon,conservative
132,EN6037,n,cds,no,narcissists,inclusive
5419,EN3873,n,pa,yes,fishwife's tongue,inclusive
5560,EN2916,n,dmc,yes,mystifyingly,conservative
4527,EN4725,n,cds,no,crooner,inclusive
631,EN4464,n,pr,no,paid sex,conservative
4722,EN5195,n,svp,no,indivia,inclusive
7211,EN7600,n,re,no,coam,inclusive
3639,EN7580,n,an,no,lampyris bellieri,inclusive
1735,EN7425,n,an,no,cokroch,inclusive
3805,EN4130,n,asf,no,vegina,conservative
5417,EN5440,n,cds,no,nerd,conservative
7148,EN3008,n,cds,no,incriminations,inclusive
3627,EN5779,n,cds,no,relics,inclusive
7119,EN2050,n,cds,no,riffraff,conservative
4704,EN7277,n,re,no,kidnaper,inclusive
7385,EN4984,n,dmc,yes,impostor,conservative
5195,EN2423,n,cds,no,foreign news bureau,inclusive
472,EN2184,n,qas,no,fuddle,inclusive
4544,EN955,n,cds,no,prevarication,conservative
7596,EN7365,n,cds,no,snoot,conservative
1522,EN5306,n,cds,no,bathroom,inclusive
3964,EN6783,v,cds,no,hero-worship,inclusive
4863,EN547,n,an,no,equus africanus asinus,inclusive
5210,EN1014,n,ps,yes,bedouins,inclusive
379,EN4156,n,pr,no,mole,inclusive
2226,EN1993,n,re,no,hatchet job,inclusive
6528,EN496,n,an,no,stupidity,conservative
1951,EN2792,n,cds,no,rook,conservative
1204,EN901,n,pr,no,slutteries,conservative
6619,EN2976,n,cds,no,desperado,inclusive
2351,EN6389,n,an,no,anserini,inclusive
4097,EN4903,n,is,yes,pover,inclusive
8035,EN3019,n,re,no,law-breaking,inclusive
4225,EN2950,n,pr,no,palga isha,inclusive
1876,EN538,n,ddp,yes,muttonhead,conservative
7896,EN3294,n,om,no,zootomical terms of location,inclusive
6695,EN430,n,re,no,derogatory,conservative
4728,EN5012,a,svp,no,lazy,conservative
891,EN613,n,svp,no,skinflint,conservative
5574,EN913,n,pr,no,sluttishnesses,conservative
7331,EN6757,n,or,no,tater,inclusive
7963,EN2153,n,an,no,goats,inclusive
307,EN4851,n,ddp,yes,non-sensical,conservative
3151,EN2739,n,cds,no,cross-bred,inclusive
1359,EN3235,n,om,no,frontal,inclusive
6920,EN7583,n,pr,no,lampyris minor,inclusive
6935,EN1535,n,asm,no,blackorange,inclusive
7370,EN1726,n,cds,no,idler,conservative
4980,EN5249,n,cds,no,mussiness,conservative
6180,EN4205,n,cds,no,marplot,conservative
1834,EN1416,n,ddp,yes,botcher,conservative
5006,EN1914,n,ps,yes,idiotism,conservative
2505,EN188,n,cds,no,self-love,conservative
2079,EN855,n,cds,no,bas bleu,inclusive
121,EN2772,n,ps,yes,interfertility,inclusive
5399,EN6670,v,re,no,mulct,inclusive
6574,EN2296,n,svp,no,lust,inclusive
1341,EN1578,n,qas,no,business man,inclusive
5116,EN2441,n,or,no,fayg,conservative
7784,EN1586,a,qas,no,bourgeois,inclusive
1159,EN7063,n,cds,no,🚼,inclusive
593,EN6426,n,re,no,torturous death,inclusive
5992,EN3886,n,dmc,yes,forgeries,inclusive
2490,EN6686,v,cds,no,join the choir invisible,inclusive
69,EN5234,a,svp,no,hot-tempered,conservative
5268,EN5490,n,cds,no,the m.a.f.f.i.a.,conservative
1324,EN4668,n,svp,no,crapulent,inclusive
1573,EN1892,n,an,no,namby-pamby,conservative
6047,EN2818,n,asf,no,the t-word,conservative
4805,EN7885,n,asm,no,avafauna,inclusive
6547,EN1151,n,cds,no,waggish,conservative
4595,EN1904,n,asf,no,dunder heads,conservative
4617,EN310,n,qas,no,hotchpotch,inclusive
6846,EN3385,n,svp,no,gourmandism,inclusive
4073,EN6476,n,or,no,neon orange,inclusive
1909,EN6562,v,qas,no,puddle,conservative
101,EN8,n,svp,no,indolency,inclusive
3283,EN96,n,cds,no,brokering,inclusive
2555,EN6639,v,is,yes,implore,inclusive
6467,EN5934,n,asm,no,dim-witted,conservative
5842,EN522,n,asm,no,chump,inclusive
1530,EN1915,n,ddp,yes,th. metzger,inclusive
566,EN2408,n,pa,yes,caporal,inclusive
6842,EN6066,n,cds,no,self-worship,inclusive
1348,EN6345,n,cds,no,casanova complexes,conservative
2738,EN5910,n,ddp,yes,microcephaly,inclusive
1993,EN2762,n,ps,yes,genetic crossing,inclusive
2493,EN3334,n,om,no,oblique plane,inclusive
3640,EN7318,n,an,no,batrachan,inclusive
5184,EN1307,n,asm,no,prick,conservative
6909,EN2568,n,ddp,yes,pseudomedicine,conservative
212,EN871,n,or,no,pudden-head,conservative
951,EN6611,n,cds,no,new rich,inclusive
4603,EN680,n,qas,no,ballocks,inclusive
3977,EN7334,n,an,no,croaking,inclusive
2589,EN5998,n,an,no,🐌,inclusive
1183,EN8228,n,ps,yes,bohemian,inclusive
4678,EN3369,n,svp,no,gourmandized,conservative
2989,EN4317,n,an,no,🐽,inclusive
6682,EN7472,a,svp,no,lascivious,conservative
6094,EN6658,v,cds,no,binge,inclusive
3624,EN1878,n,dmc,yes,parayan,inclusive
738,EN5068,n,cds,no,tai ee long,conservative
1340,EN4366,n,re,no,thefts,inclusive
7808,EN5507,n,cds,no,mafiosos,conservative
8081,EN536,n,asf,no,lunkhead,conservative
3103,EN6075,n,ps,yes,niga,conservative
509,EN6705,v,cds,no,pop off,inclusive
2523,EN2356,n,asm,no,wtf,conservative
8059,EN2392,n,an,no,rabits,inclusive
2032,EN275,n,om,no,in vase indebito,inclusive
3566,EN7097,a,cds,no,oily,conservative
2706,EN2175,n,svp,no,tightfistedness,conservative
5737,EN8193,n,ps,yes,romastan,inclusive
501,EN7095,a,cds,no,oleaginous,conservative
7515,EN3148,n,svp,no,dislike,inclusive
1631,EN1906,n,ddp,yes,eejit,inclusive
3209,EN6741,n,or,no,"תפו""א",inclusive
2455,EN1883,n,om,no,pansy,conservative
6593,EN6767,a,qas,no,slushy,conservative
770,EN1750,n,cds,no,villan,conservative
4826,EN276,n,om,no,anal secks,inclusive
5575,EN6069,a,cds,no,egoistical,conservative
7395,EN224,n,om,no,somdomite,inclusive
6955,EN300,n,qas,no,collaborator,inclusive
1783,EN4075,n,cds,no,para-fascism,conservative
6177,EN199,n,svp,no,slothful,inclusive
4906,EN8162,n,dmc,yes,turn-coater,conservative
5147,EN3471,n,cds,no,fancier,inclusive
1004,EN831,n,qas,no,baron,inclusive
5991,EN5524,n,re,no,m.o.f.f.i.a.,conservative
3700,EN792,n,pa,yes,advocator,inclusive
3708,EN6493,n,cds,no,homonculi,inclusive
3294,EN4343,n,an,no,nag,inclusive
6727,EN2577,n,qas,no,garbage,inclusive
2731,EN1885,n,an,no,weakling,conservative
4991,EN5917,n,an,no,bleat,inclusive
7494,EN7212,a,is,yes,separated,inclusive
1133,EN6313,n,cds,no,hypersexualities,conservative
5400,EN6446,n,re,no,murked,inclusive
3095,EN6667,v,asm,no,diddle,conservative
6550,EN5342,n,svp,no,slacker,conservative
2418,EN5595,n,cds,no,stalkerazzi,inclusive
4112,EN7172,n,pr,no,rot,conservative
3089,EN1655,n,cds,no,selfishness,conservative
1987,EN1064,n,svp,no,bigot,conservative
5671,EN512,n,ddp,yes,goofball,conservative
4565,EN417,n,ddp,yes,epifaunal,inclusive
4403,EN5358,n,cds,no,moneygrubber,inclusive
2158,EN5251,n,cds,no,muss,conservative
6275,EN214,n,om,no,anal penetration,inclusive
769,EN577,n,svp,no,cardinal sins,inclusive
3453,EN4751,n,cds,no,idolatry,inclusive
5429,EN529,n,asf,no,dunce,conservative
6122,EN4358,n,cds,no,thieves,inclusive
2855,EN5087,n,cds,no,shylock,conservative
1436,EN2522,n,cds,no,cowardlinesses,conservative
3868,EN3562,n,dmc,yes,moralists,inclusive
1596,EN3448,n,svp,no,rapaciousness,inclusive
1824,EN2641,n,svp,no,"addiction, buddhist definition of",inclusive
5607,EN1781,a,ddf,yes,vile,conservative
5630,EN4992,n,dmc,yes,sham,conservative
5219,EN4434,n,pr,no,whoring,conservative
1257,EN858,n,ps,yes,sucker,conservative
7137,EN455,n,re,no,rapere,conservative
729,EN4332,a,cds,no,sly,inclusive
4996,EN442,n,re,no,ass-raped,conservative
4756,EN3737,n,cds,no,procuring,inclusive
4698,EN1133,n,ddp,yes,blabbermouth,conservative
7789,EN2440,n,om,no,poove,conservative
3710,EN3157,n,svp,no,revulsion,inclusive
7608,EN833,n,qas,no,baronial,inclusive
3422,EN6699,v,cds,no,demise,inclusive
6388,EN8013,n,re,no,vehemence,inclusive
5435,EN6644,v,cds,no,overeat,inclusive
4078,EN4785,n,ddf,yes,physically challenged,inclusive
3302,EN4246,n,svp,no,goof-off,conservative
5259,EN1098,n,cds,no,set,inclusive
802,EN2134,n,cds,no,japanese units,inclusive
1803,EN4779,n,ddf,yes,handycapped,inclusive
842,EN2265,n,pa,yes,catedratico,inclusive
4845,EN3425,n,cds,no,loads,inclusive
2181,EN2110,n,cds,no,clans,inclusive
6881,EN6594,v,qas,no,bodge,conservative
1721,EN606,n,an,no,closefistedness,conservative
1562,EN686,n,qas,no,bollox,inclusive
4400,EN786,n,pa,yes,advocat,inclusive
915,EN1936,n,an,no,sonamabitch,conservative
6746,EN262,n,om,no,buggery,inclusive
1843,EN7464,n,an,no,canis aureus,inclusive
2515,EN6420,n,re,no,murderers,inclusive
2768,EN4305,n,an,no,hog,inclusive
3589,EN7571,n,pr,no,glow-worm,inclusive
5557,EN5967,n,pa,yes,sheepherder,inclusive
7292,EN5041,n,cds,no,liars,conservative
3395,EN2945,n,cds,no,demagogic,conservative
5380,EN3639,n,dmc,yes,moralizer,inclusive
4834,EN5057,a,is,yes,wrong,inclusive
5809,EN5749,n,svp,no,pridefulness,inclusive
3378,EN141,n,pa,yes,corresponding members,inclusive
7150,EN3912,n,dmc,yes,witcrackers,inclusive
6397,EN1413,n,qas,no,blunderer,conservative
61,EN6535,n,an,no,vultures,inclusive
4988,EN3854,n,dmc,yes,malodour,conservative
451,EN307,n,cds,no,antic,inclusive
7264,EN733,n,cds,no,barbarousness,conservative
5540,EN6190,n,pa,yes,wooer,inclusive
5114,EN5723,n,asm,no,peas,inclusive
5280,EN1127,n,an,no,buck-goat,inclusive
5203,EN6076,n,ps,yes,nigger-lover,conservative
1911,EN38,n,svp,no,apathy,inclusive
3280,EN7451,n,an,no,blattodea,inclusive
6031,EN3763,n,cds,no,fancy man,inclusive
327,EN4915,a,ddp,yes,unlearned,conservative
2047,EN6374,n,cds,no,hypersexual,conservative
1465,EN753,a,svp,no,devouring,inclusive
6159,EN168,n,cds,no,idiocy,inclusive
21,EN3241,n,om,no,retrolateral,inclusive
6466,EN4669,n,svp,no,over eats,inclusive
408,EN8253,n,cds,no,nazi,conservative
151,EN5585,n,om,no,pederastry,inclusive
5143,EN7402,a,is,yes,pitiful,conservative
2416,EN3688,n,is,yes,wretch,inclusive
6683,EN1624,n,qas,no,middle-middle class,inclusive
83,EN3371,n,svp,no,gourmandise,conservative
6343,EN5187,n,svp,no,phthonos,inclusive
3466,EN6417,n,an,no,ixodoidea,inclusive
6082,EN1920,n,ddp,yes,cooyon,inclusive
1285,EN8039,n,an,no,palaearctic vipers,inclusive
6552,EN6998,n,an,no,chicket,inclusive
2273,EN41,n,svp,no,perfunctory,inclusive
1124,EN6920,a,cds,no,chesty,conservative
3833,EN3376,n,svp,no,gormandize,conservative
6294,EN4076,n,cds,no,fascism,conservative
1719,EN6159,n,ps,yes,negrœ,inclusive
765,EN5789,n,qas,no,rhetor,inclusive
7688,EN6471,n,or,no,persian orange,inclusive
1179,EN1385,n,cds,no,fuckup,inclusive
7022,EN4540,n,om,no,homoerotica,inclusive
930,EN4982,n,dmc,yes,shammer,conservative
5189,EN3825,n,re,no,exactable,inclusive
7307,EN168,n,ddp,yes,idiocy,conservative
6543,EN7101,a,is,yes,comfortless,inclusive
3775,EN3291,n,om,no,plantar,inclusive
5028,EN730,n,ps,yes,barberian,conservative
1612,EN459,n,re,no,assrape,conservative
4222,EN4804,n,ddf,yes,able-bodied,inclusive
8082,EN297,n,qas,no,tabi'in,inclusive
5050,EN7080,a,cds,no,snooty,conservative
1229,EN2616,n,an,no,bedbugs,inclusive
2033,EN4732,n,cds,no,baby,inclusive
1835,EN1601,n,qas,no,professional class,inclusive
4965,EN2875,n,om,no,mme.,inclusive
1726,EN5086,n,cds,no,home credit,inclusive
529,EN3575,n,dmc,yes,indelicacy,inclusive
4048,EN3209,n,om,no,anatomical directions,inclusive
239,EN7705,n,re,no,terraist,inclusive
2641,EN271,n,om,no,analsecks,inclusive
5396,EN2459,n,or,no,fagot,conservative
4868,EN5080,n,cds,no,ah long,inclusive
261,EN3254,n,om,no,bottom,inclusive
59,EN4701,n,cds,no,buffoon,conservative
7976,EN2468,n,or,no,gay,conservative
